"scCv2|GABAergic" "scCv2|Glutamatergic" "scCv2|Other" "scCv3|GABAergic" "scCv3|Glutamatergic" "scCv3|Other" "scSS|GABAergic" "scSS|Glutamatergic" "scSS|Other" "snCv2|GABAergic" "snCv2|Glutamatergic" "snCv2|Other" "snCv3M|GABAergic" "snCv3M|Glutamatergic" "snCv3M|Other" "snCv3Z|GABAergic" "snCv3Z|Glutamatergic" "snCv3Z|Other" "snSS|GABAergic" "snSS|Glutamatergic" "snSS|Other"
"Tsc22d4" -401.370365351864 -2106.52750402186 115.647028354418 -143.459950589132 -1826.46055242094 122.556779552673 -40.1378048588464 -167.722031642523 1.27840473419542 -73.5340528751495 -612.583714024479 48.8564422754674 57.7965022234106 -248.720877161548 3618.84486527468 24.6496354076321 -45.0400141195991 22.3457950242152 -29.0610929478328 -102.638790478839 17.4209881545607
"Tshz2" -737.926164594006 -1522.57720263525 5.74378479683457 -299.385668458646 -2064.81642569039 5.87137698288786 -77.8970534414526 -142.164073979759 -0.558586638273722 -168.407357815848 -436.860906956062 -5.22068860755472 -540.232859022653 -2059.24157708357 -84.3075411010428 -179.197918993928 -662.920628826817 -1.8725371197192 -48.989609963832 -72.8713315868228 -3.36699940274057
"Tspan17" -220.206049324272 2334.1557862291 -3.39360932454802 -141.369528357169 847.450665678069 -11.0839238388411 30.2884969585155 179.103914925288 1.22424592677921 -56.3918484248051 884.414563694772 -5.30796978976451 -408.466274644515 -200.600052791181 -882.236723005806 -159.621723304731 -427.390329703134 -6.08529445988694 -6.88954436470872 67.2547691392798 -2.69824809185284
"Tyw1" -393.098411061804 -530.108891281819 -8.96760123658552 -137.301634274223 -670.36074987707 -9.51178581170879 -38.4238260873176 -44.157077412135 -0.274464996140645 -58.3481156199389 239.260821941969 -5.50774551918926 -139.659521960551 214.462571201921 -220.970113899782 -55.9410035892042 133.311458031548 -3.00783826958821 -18.4711157495197 -4.19112088646733 -2.82886240495011
"Ubash3b" 2080.91360076482 -891.557869311642 26.0137533434169 639.571189694041 -226.77138968633 54.4541451542234 128.618276616762 -105.501035585607 -0.930473105553608 280.468066347046 -871.314740067771 1.42435265767022 1244.55823503257 -1212.10283794946 2656.78675589984 436.382920741627 -586.002272071212 16.0179664056761 62.6557371383105 -72.7687802049642 1.12838462302348
"Unc13c" -250.245927164146 -2414.93927059997 37.5729252807317 -173.213010470505 -2400.42199544209 37.2549262497929 -51.8379004610625 -180.12722601729 1.45029357422526 -13.9981627337973 -987.865023912033 16.0586600035736 -181.973907952452 -2445.43952910296 1276.60662933394 -34.5231121039413 -722.870665944751 16.1109120660938 -16.0852768156969 -95.3036495523178 3.67525972430965
"Unc45a" -371.393541560016 -1032.32751067188 -14.544502683221 -117.246751284523 -966.701179846858 -18.9848099907579 -17.0529144032844 -20.730796191773 0.5247809610022 -50.9488717077295 -89.4034860130919 -6.20736240246941 -227.171643651269 -691.279672202147 -789.037914306739 -49.0444749844649 -51.4909188840409 -6.06649006490373 -6.72266824306494 7.22235235267567 -3.29288551915976
"Utrn" 1059.54452035996 -116.116366762698 44.7351563627407 343.817050507718 262.717922402681 61.0844549068461 53.9403082400992 -74.3598390653531 5.70906974019572 294.65715835089 -153.722718411594 8.18895649235633 923.422280511604 -582.840158359157 2272.99030037976 400.903551966651 280.131498888092 18.6664997911183 58.2816699787471 -21.4966620138562 6.59449053298953
"Vip" 345.35520899924 -2469.1539893393 -19.5874174129159 137.816915762467 -2228.71214340211 -18.6001860244725 35.8766986232174 -159.55076612498 -0.400608574007733 143.523900248894 -268.20572154049 1.72057156521511 -170.534822115326 -2910.89233060959 -1002.99520084475 -56.4519417908002 -877.508085879416 -4.46661146631337 28.9406008045966 -63.8250557884946 -0.661081405757787
"Vipr1" -898.954198951959 1124.41921852143 -23.0829956412269 -330.147593595781 828.194198981041 -37.4235274726242 -82.3326304692005 -27.2689705799793 -0.930473105553608 -209.859591875988 -79.5399683523381 -10.8748145665672 -624.051597531255 554.232055673178 -1325.19140943904 -209.882049512352 -189.263540115404 -8.28339548993438 -50.5228837220846 38.7836800491168 -3.60724919130556
"Vwc2l" -338.840296271684 -1993.52521555968 -25.0434080070109 -51.34427116791 -2171.58077015553 -41.236335540269 -54.8023084195749 -135.732595071863 -0.930473105553608 -165.338288802892 -877.81446674076 -12.4178934966771 -366.011036693098 -2266.58012943829 -1377.19410035605 -112.349173113493 -683.206048852196 -9.42084055073328 -44.2894522745418 -93.3735287477394 -4.67226948101162
"Wipf3" 239.96141713119 5142.99733959272 -19.5645198406567 -31.4928426420605 3686.39782682669 -28.3409565856381 -24.034512546666 105.229087134554 -0.930473105553608 106.139048427959 1677.38010208193 -10.1396033311243 314.27173182612 5534.77041552941 -1132.36672217388 66.7946610636334 615.486555835133 -7.95994246716768 -10.0572397886176 36.3970015128437 -3.99370727433907
"Wls" -328.511339316921 1243.37704287125 34.9784315863986 -178.824445229231 692.467218438188 61.92059620141 -1.80775389867214 55.313710752528 3.85735747354154 -96.9600473430224 649.709219688317 15.9845356013221 -215.612020911217 -50.1903642021532 1970.43420810886 -60.2339312193405 927.079658418722 13.1660539678595 -1.67567432178338 47.324378138005 9.89545494800169
"Zcchc4" -522.111810668273 -1556.5765748868 -13.0855058351423 -165.976240504698 -1096.7387340762 -15.2840951239823 -35.9709292966133 -79.0463887581108 -0.0520139481723483 -81.6010279069657 -303.529832534057 -5.90449549101522 -218.448481522854 -1143.34813729736 -544.330144217295 -66.7253940905509 -102.248856272305 -2.15294870496607 -27.6674756523458 -61.333593062887 -1.72658505057647
"Zfp536" 1990.54706387139 -2798.20930174708 46.1264162360236 571.259887581422 -2480.40085399067 54.6151975408387 92.8357647720569 -199.96519930661 -0.802570866243753 393.726434935732 -1152.87321147065 18.7172008003533 1214.93385090597 -2702.29578428156 2726.79965419453 523.830541595512 -771.063200219244 18.6074436785812 72.5882219430053 -118.691216192755 2.00020548343088
"Zfp641" -160.031881034181 -1501.40951873427 -8.82146452649743 -6.790603308575 -1232.65161579687 -19.9991928945805 -23.4000522125154 -112.178492554387 -0.643750118773627 74.9440542750797 -305.692867762678 -1.24129606987597 227.705624974273 -813.628656433507 -233.001491602115 69.1037074019811 -158.998843883542 1.41760028901404 38.7622978209694 1.42172289800703 1.89435859939598
"Zfp810" -474.23825034459 -908.653209536467 -15.3239647748109 -141.421648922099 -712.348329006465 -23.9820232324734 -42.7726302878974 -36.0400712669097 -0.811857497480772 -109.307305916644 -218.116717814605 -9.13722043345621 -287.389189267254 -606.006355783919 -855.347798729758 -61.3095481101669 106.753130264049 -3.73170831056008 -26.3859002954343 -23.0919198270332 -1.99318128289457
"Zfx" -334.777452023207 -143.632923933602 1.80748797458301 29.656762148581 1207.89880039337 30.6456869988717 -27.7620362728562 -11.5868417755138 0.140622558807884 -143.529239707361 -392.034858592204 -6.87603010643908 -49.3969682972031 1231.93469301813 1115.17869647126 -101.061452836184 18.3921676743064 -0.0545126122143393 -24.1922453524681 -32.021506329647 -0.32136060168999
